fips,county,state,year,candidate,vote
32031,Washoe,Nevada,2016,Trump,94758
32005,Douglas,Nevada,2016,Clinton,8454
32005,Douglas,Nevada,2016,Trump,17415
32510,Carson City,Nevada,2016,Clinton,9610
32510,Carson City,Nevada,2016,Trump,13125
32019,Lyon,Nevada,2016,Clinton,6146
32019,Lyon,Nevada,2016,Trump,16005
32023,Nye,Nevada,2016,Clinton,5094
32023,Nye,Nevada,2016,Trump,13324
32007,Elko,Nevada,2016,Clinton,3401
32007,Elko,Nevada,2016,Trump,13551
32001,Churchill,Nevada,2016,Clinton,2210
32001,Churchill,Nevada,2016,Trump,7830
32013,Humboldt,Nevada,2016,Clinton,1386
32013,Humboldt,Nevada,2016,Trump,4521
32033,White Pine,Nevada,2016,Clinton,707
32033,White Pine,Nevada,2016,Trump,2723
32029,Storey,Nevada,2016,Clinton,752
32029,Storey,Nevada,2016,Trump,1616
32015,Lander,Nevada,2016,Clinton,403
32015,Lander,Nevada,2016,Trump,1828
32017,Lincoln,Nevada,2016,Clinton,285
32017,Lincoln,Nevada,2016,Trump,1671
32021,Mineral,Nevada,2016,Clinton,637
32021,Mineral,Nevada,2016,Trump,1179
32027,Pershing,Nevada,2016,Clinton,430
32027,Pershing,Nevada,2016,Trump,1403
32011,Eureka,Nevada,2016,Clinton,74
32011,Eureka,Nevada,2016,Trump,723
32009,Esmeralda,Nevada,2016,Clinton,65
32009,Esmeralda,Nevada,2016,Trump,329
33001,Belknap,New Hampshire,2016,Clinton,13517
33001,Belknap,New Hampshire,2016,Trump,19315
33003,Carroll,New Hampshire,2016,Clinton,12987
33003,Carroll,New Hampshire,2016,Trump,14635
33005,Cheshire,New Hampshire,2016,Clinton,22064
33005,Cheshire,New Hampshire,2016,Trump,16876
33007,Coos,New Hampshire,2016,Clinton,6558
33007,Coos,New Hampshire,2016,Trump,7951
33009,Grafton,New Hampshire,2016,Clinton,28510
33009,Grafton,New Hampshire,2016,Trump,19010
33011,Hillsborough,New Hampshire,2016,Clinton,99589
33011,Hillsborough,New Hampshire,2016,Trump,100013
33013,Merrimack,New Hampshire,2016,Clinton,40198
33013,Merrimack,New Hampshire,2016,Trump,37674
33015,Rockingham,New Hampshire,2016,Clinton,79994
33015,Rockingham,New Hampshire,2016,Trump,90447
33017,Strafford,New Hampshire,2016,Clinton,34894
33017,Strafford,New Hampshire,2016,Trump,29072
33019,Sullivan,New Hampshire,2016,Clinton,10210
33019,Sullivan,New Hampshire,2016,Trump,10796
34003,Bergen,New Jersey,2016,Clinton,231211
34003,Bergen,New Jersey,2016,Trump,175529
34023,Middlesex,New Jersey,2016,Clinton,193044
34023,Middlesex,New Jersey,2016,Trump,122953
34013,Essex,New Jersey,2016,Clinton,240837
34013,Essex,New Jersey,2016,Trump,63176
34025,Monmouth,New Jersey,2016,Clinton,137181
34025,Monmouth,New Jersey,2016,Trump,166723
34029,Ocean,New Jersey,2016,Clinton,87150
34029,Ocean,New Jersey,2016,Trump,179079
34027,Morris,New Jersey,2016,Clinton,115249
34027,Morris,New Jersey,2016,Trump,126071
34017,Hudson,New Jersey,2016,Clinton,163917
34017,Hudson,New Jersey,2016,Trump,49043
34007,Camden,New Jersey,2016,Clinton,146717
34007,Camden,New Jersey,2016,Trump,72631
34039,Union,New Jersey,2016,Clinton,147414
34039,Union,New Jersey,2016,Trump,68114
34005,Burlington,New Jersey,2016,Clinton,121725
34005,Burlington,New Jersey,2016,Trump,89272
34031,Passaic,New Jersey,2016,Clinton,116759
34031,Passaic,New Jersey,2016,Trump,72902
34021,Mercer,New Jersey,2016,Clinton,104775
34021,Mercer,New Jersey,2016,Trump,46193
34035,Somerset,New Jersey,2016,Clinton,85689
34035,Somerset,New Jersey,2016,Trump,65505
34015,Gloucester,New Jersey,2016,Clinton,66870
34015,Gloucester,New Jersey,2016,Trump,67544
34001,Atlantic,New Jersey,2016,Clinton,60924
34001,Atlantic,New Jersey,2016,Trump,52690
34037,Sussex,New Jersey,2016,Clinton,24212
34037,Sussex,New Jersey,2016,Trump,46658
34019,Hunterdon,New Jersey,2016,Clinton,28898
34019,Hunterdon,New Jersey,2016,Trump,38712
34011,Cumberland,New Jersey,2016,Clinton,27771
34011,Cumberland,New Jersey,2016,Trump,24453
34041,Warren,New Jersey,2016,Clinton,17281
34041,Warren,New Jersey,2016,Trump,29858
34009,Cape May,New Jersey,2016,Clinton,18750
34009,Cape May,New Jersey,2016,Trump,28446
34033,Salem,New Jersey,2016,Clinton,11904
34033,Salem,New Jersey,2016,Trump,16381
35001,Bernalillo,New Mexico,2016,Clinton,143417
35001,Bernalillo,New Mexico,2016,Trump,94698
35049,Santa Fe,New Mexico,2016,Clinton,50793
35049,Santa Fe,New Mexico,2016,Trump,14332
35013,Dona Ana,New Mexico,2016,Clinton,37947
35013,Dona Ana,New Mexico,2016,Trump,25374
35043,Sandoval,New Mexico,2016,Clinton,27707
35043,Sandoval,New Mexico,2016,Trump,25905
35045,San Juan,New Mexico,2016,Clinton,12865
35045,San Juan,New Mexico,2016,Trump,27946
35061,Valencia,New Mexico,2016,Clinton,10841
35061,Valencia,New Mexico,2016,Trump,13215
35031,McKinley,New Mexico,2016,Clinton,13576
35031,McKinley,New Mexico,2016,Trump,5104
35005,Chaves,New Mexico,2016,Clinton,5534
35005,Chaves,New Mexico,2016,Trump,12872
35035,Otero,New Mexico,2016,Clinton,6124
35035,Otero,New Mexico,2016,Trump,11887
35015,Eddy,New Mexico,2016,Clinton,5033
35015,Eddy,New Mexico,2016,Trump,13147
35025,Lea,New Mexico,2016,Clinton,3930
35025,Lea,New Mexico,2016,Trump,12495
35055,Taos,New Mexico,2016,Clinton,10668
35055,Taos,New Mexico,2016,Trump,2727
35039,Rio Arriba,New Mexico,2016,Clinton,9592
35039,Rio Arriba,New Mexico,2016,Trump,3599
35009,Curry,New Mexico,2016,Clinton,3121
35009,Curry,New Mexico,2016,Trump,9035
35017,Grant,New Mexico,2016,Clinton,6276
35017,Grant,New Mexico,2016,Trump,5288
35028,Los Alamos,New Mexico,2016,Clinton,5562
35028,Los Alamos,New Mexico,2016,Trump,3359
35047,San Miguel,New Mexico,2016,Clinton,7285
35047,San Miguel,New Mexico,2016,Trump,2313
35027,Lincoln,New Mexico,2016,Clinton,2331
35027,Lincoln,New Mexico,2016,Trump,5896
35006,Cibola,New Mexico,2016,Clinton,3741
35006,Cibola,New Mexico,2016,Trump,3195
35029,Luna,New Mexico,2016,Clinton,3195
35029,Luna,New Mexico,2016,Trump,3478
35053,Socorro,New Mexico,2016,Clinton,3313
35053,Socorro,New Mexico,2016,Trump,2616
35057,Torrance,New Mexico,2016,Clinton,1785
35057,Torrance,New Mexico,2016,Trump,3714
35041,Roosevelt,New Mexico,2016,Clinton,1454
35041,Roosevelt,New Mexico,2016,Trump,3884
35007,Colfax,New Mexico,2016,Clinton,2129
35007,Colfax,New Mexico,2016,Trump,2585
35051,Sierra,New Mexico,2016,Clinton,1612
35051,Sierra,New Mexico,2016,Trump,3010
35037,Quay,New Mexico,2016,Clinton,1017
35037,Quay,New Mexico,2016,Trump,2212
35033,Mora,New Mexico,2016,Clinton,1536
35033,Mora,New Mexico,2016,Trump,665
35003,Catron,New Mexico,2016,Clinton,427
35003,Catron,New Mexico,2016,Trump,1464
35023,Hidalgo,New Mexico,2016,Clinton,784
35023,Hidalgo,New Mexico,2016,Trump,910
35019,Guadalupe,New Mexico,2016,Clinton,970
35019,Guadalupe,New Mexico,2016,Trump,595
35059,Union,New Mexico,2016,Clinton,320
35059,Union,New Mexico,2016,Trump,1216
35011,De Baca,New Mexico,2016,Clinton,193
35011,De Baca,New Mexico,2016,Trump,620
35021,Harding,New Mexico,2016,Clinton,156
35021,Harding,New Mexico,2016,Trump,311
36047,Kings,New York,2016,Clinton,640553
36047,Kings,New York,2016,Trump,141044
36081,Queens,New York,2016,Clinton,517220
36081,Queens,New York,2016,Trump,149341
36103,Suffolk,New York,2016,Clinton,303951
36103,Suffolk,New York,2016,Trump,350570
36061,New York,New York,2016,Clinton,579013
36061,New York,New York,2016,Trump,64929
36059,Nassau,New York,2016,Clinton,332154
36059,Nassau,New York,2016,Trump,292025
36029,Erie,New York,2016,Clinton,215456
36029,Erie,New York,2016,Trump,188303
36119,Westchester,New York,2016,Clinton,272926
36119,Westchester,New York,2016,Trump,131238
36005,Bronx,New York,2016,Clinton,353646
36005,Bronx,New York,2016,Trump,37797
36055,Monroe,New York,2016,Clinton,188592
36055,Monroe,New York,2016,Trump,136582
36067,Onondaga,New York,2016,Clinton,112337
36067,Onondaga,New York,2016,Trump,83649
36085,Richmond,New York,2016,Clinton,74143
36085,Richmond,New York,2016,Trump,101437
36071,Orange,New York,2016,Clinton,68278
36071,Orange,New York,2016,Trump,76645
36001,Albany,New York,2016,Clinton,83077
36001,Albany,New York,2016,Trump,47810
36087,Rockland,New York,2016,Clinton,69342
36087,Rockland,New York,2016,Trump,60911
36027,Dutchess,New York,2016,Clinton,62261
36027,Dutchess,New York,2016,Trump,61797
36091,Saratoga,New York,2016,Clinton,50913
36091,Saratoga,New York,2016,Trump,54575
36063,Niagara,New York,2016,Clinton,35559
36063,Niagara,New York,2016,Trump,51961
36065,Oneida,New York,2016,Clinton,33743
36065,Oneida,New York,2016,Trump,51437
36007,Broome,New York,2016,Clinton,39212
36007,Broome,New York,2016,Trump,40943
36111,Ulster,New York,2016,Clinton,44597
36111,Ulster,New York,2016,Trump,35239
36083,Rensselaer,New York,2016,Clinton,32717
36083,Rensselaer,New York,2016,Trump,33726
36093,Schenectady,New York,2016,Clinton,33747
36093,Schenectady,New York,2016,Trump,28953
36013,Chautauqua,New York,2016,Clinton,19091
36013,Chautauqua,New York,2016,Trump,31594
36069,Ontario,New York,2016,Clinton,22233
36069,Ontario,New York,2016,Trump,26029
36079,Putnam,New York,2016,Clinton,19366
36079,Putnam,New York,2016,Trump,27024
36075,Oswego,New York,2016,Clinton,17095
36075,Oswego,New York,2016,Trump,27688
36109,Tompkins,New York,2016,Clinton,28890
36109,Tompkins,New York,2016,Trump,10371
36101,Steuben,New York,2016,Clinton,12526
36101,Steuben,New York,2016,Trump,26831
36117,Wayne,New York,2016,Clinton,13473
36117,Wayne,New York,2016,Trump,23380
36089,St. Lawrence,New York,2016,Clinton,16488
36089,St. Lawrence,New York,2016,Trump,19942
36045,Jefferson,New York,2016,Clinton,13809
36045,Jefferson,New York,2016,Trump,21763
36015,Chemung,New York,2016,Clinton,13757
36015,Chemung,New York,2016,Trump,20097
36011,Cayuga,New York,2016,Clinton,13522
36011,Cayuga,New York,2016,Trump,17384
36019,Clinton,New York,2016,Clinton,15059
36019,Clinton,New York,2016,Trump,14449
36113,Warren,New York,2016,Clinton,13091
36113,Warren,New York,2016,Trump,15751
36009,Cattaraugus,New York,2016,Clinton,9497
36009,Cattaraugus,New York,2016,Trump,19692
36021,Columbia,New York,2016,Clinton,15284
36021,Columbia,New York,2016,Trump,13756
36053,Madison,New York,2016,Clinton,11667
36053,Madison,New York,2016,Trump,15936
36051,Livingston,New York,2016,Clinton,10697
36051,Livingston,New York,2016,Trump,17290
36105,Sullivan,New York,2016,Clinton,12568
36105,Sullivan,New York,2016,Trump,15931
36037,Genesee,New York,2016,Clinton,7650
36037,Genesee,New York,2016,Trump,16915
36043,Herkimer,New York,2016,Clinton,8083
36043,Herkimer,New York,2016,Trump,16699
36077,Otsego,New York,2016,Clinton,10451
36077,Otsego,New York,2016,Trump,13308
36115,Washington,New York,2016,Clinton,9098
36115,Washington,New York,2016,Trump,13610
36107,Tioga,New York,2016,Clinton,7526
36107,Tioga,New York,2016,Trump,13260
36039,Greene,New York,2016,Clinton,7405
36039,Greene,New York,2016,Trump,13073
36035,Fulton,New York,2016,Clinton,6496
36035,Fulton,New York,2016,Trump,13462
36023,Cortland,New York,2016,Clinton,8771
36023,Cortland,New York,2016,Trump,9900
36017,Chenango,New York,2016,Clinton,6775
36017,Chenango,New York,2016,Trump,11921
36025,Delaware,New York,2016,Clinton,6627
36025,Delaware,New York,2016,Trump,11942
36057,Montgomery,New York,2016,Clinton,6595
36057,Montgomery,New York,2016,Trump,11301
36003,Allegany,New York,2016,Clinton,4882
36003,Allegany,New York,2016,Trump,12525
36121,Wyoming,New York,2016,Clinton,3904
36121,Wyoming,New York,2016,Trump,12442
36031,Essex,New York,2016,Clinton,7762
36031,Essex,New York,2016,Trump,7958
36033,Franklin,New York,2016,Clinton,7297
36033,Franklin,New York,2016,Trump,8221
36073,Orleans,New York,2016,Clinton,4470
36073,Orleans,New York,2016,Trump,10936
36095,Schoharie,New York,2016,Clinton,4240
36095,Schoharie,New York,2016,Trump,8831
36099,Seneca,New York,2016,Clinton,5697
36099,Seneca,New York,2016,Trump,7236
36049,Lewis,New York,2016,Clinton,3146
36049,Lewis,New York,2016,Trump,7400
36123,Yates,New York,2016,Clinton,3659
36123,Yates,New York,2016,Trump,5660
36097,Schuyler,New York,2016,Clinton,3091
36097,Schuyler,New York,2016,Trump,5050
36041,Hamilton,New York,2016,Clinton,949
36041,Hamilton,New York,2016,Trump,2064
37183,Wake,North Carolina,2016,Clinton,302736
37183,Wake,North Carolina,2016,Trump,196082
37119,Mecklenburg,North Carolina,2016,Clinton,294562
37119,Mecklenburg,North Carolina,2016,Trump,155518
37081,Guilford,North Carolina,2016,Clinton,149248
37081,Guilford,North Carolina,2016,Trump,98062
37067,Forsyth,North Carolina,2016,Clinton,94464
37067,Forsyth,North Carolina,2016,Trump,75975
37063,Durham,North Carolina,2016,Clinton,121250
37063,Durham,North Carolina,2016,Trump,28350
37021,Buncombe,North Carolina,2016,Clinton,75452
37021,Buncombe,North Carolina,2016,Trump,55716
37051,Cumberland,North Carolina,2016,Clinton,71605
37051,Cumberland,North Carolina,2016,Trump,51265
37129,New Hanover,North Carolina,2016,Clinton,50979
37129,New Hanover,North Carolina,2016,Trump,55344
37179,Union,North Carolina,2016,Clinton,34337
37179,Union,North Carolina,2016,Trump,66707
37071,Gaston,North Carolina,2016,Clinton,31177
37071,Gaston,North Carolina,2016,Trump,61798
37025,Cabarrus,North Carolina,2016,Clinton,35521
37025,Cabarrus,North Carolina,2016,Trump,53819
37101,Johnston,North Carolina,2016,Clinton,28362
37101,Johnston,North Carolina,2016,Trump,54372
37097,Iredell,North Carolina,2016,Clinton,24734
37097,Iredell,North Carolina,2016,Trump,54754
37135,Orange,North Carolina,2016,Clinton,59923
37135,Orange,North Carolina,2016,Trump,18557
37147,Pitt,North Carolina,2016,Clinton,41824
37147,Pitt,North Carolina,2016,Trump,35691
37057,Davidson,North Carolina,2016,Clinton,18109
37057,Davidson,North Carolina,2016,Trump,54317
37035,Catawba,North Carolina,2016,Clinton,21216
37035,Catawba,North Carolina,2016,Trump,48324
37001,Alamance,North Carolina,2016,Clinton,29833
37001,Alamance,North Carolina,2016,Trump,38815
37019,Brunswick,North Carolina,2016,Clinton,23282
37019,Brunswick,North Carolina,2016,Trump,42720
37151,Randolph,North Carolina,2016,Clinton,13194
37151,Randolph,North Carolina,2016,Trump,49430
37159,Rowan,North Carolina,2016,Clinton,19400
37159,Rowan,North Carolina,2016,Trump,42810
37089,Henderson,North Carolina,2016,Clinton,19827
37089,Henderson,North Carolina,2016,Trump,35809
37133,Onslow,North Carolina,2016,Clinton,17514
37133,Onslow,North Carolina,2016,Trump,37122
37191,Wayne,North Carolina,2016,Clinton,21770
37191,Wayne,North Carolina,2016,Trump,27540
37125,Moore,North Carolina,2016,Clinton,16329
37125,Moore,North Carolina,2016,Trump,30490
37127,Nash,North Carolina,2016,Clinton,23235
37127,Nash,North Carolina,2016,Trump,23319
37049,Craven,North Carolina,2016,Clinton,17630
37049,Craven,North Carolina,2016,Trump,27731
37085,Harnett,North Carolina,2016,Clinton,16737
37085,Harnett,North Carolina,2016,Trump,27614
37045,Cleveland,North Carolina,2016,Clinton,14964
37045,Cleveland,North Carolina,2016,Trump,28479
37157,Rockingham,North Carolina,2016,Clinton,14228
37157,Rockingham,North Carolina,2016,Trump,26830
37155,Robeson,North Carolina,2016,Clinton,19016
37155,Robeson,North Carolina,2016,Trump,20762
37109,Lincoln,North Carolina,2016,Clinton,9897
37109,Lincoln,North Carolina,2016,Trump,28806
37037,Chatham,North Carolina,2016,Clinton,21065
37037,Chatham,North Carolina,2016,Trump,17105
37023,Burke,North Carolina,2016,Clinton,11251
37023,Burke,North Carolina,2016,Trump,26238
37195,Wilson,North Carolina,2016,Clinton,19663
37195,Wilson,North Carolina,2016,Trump,17531
37031,Carteret,North Carolina,2016,Clinton,9939
37031,Carteret,North Carolina,2016,Trump,26569
37027,Caldwell,North Carolina,2016,Clinton,8425
37027,Caldwell,North Carolina,2016,Trump,26621
37171,Surry,North Carolina,2016,Clinton,7488
37171,Surry,North Carolina,2016,Trump,23671
37193,Wilkes,North Carolina,2016,Clinton,6638
37193,Wilkes,North Carolina,2016,Trump,23752
37087,Haywood,North Carolina,2016,Clinton,10473
37087,Haywood,North Carolina,2016,Trump,18929
37069,Franklin,North Carolina,2016,Clinton,12874
37069,Franklin,North Carolina,2016,Trump,16368
37161,Rutherford,North Carolina,2016,Clinton,7512
37161,Rutherford,North Carolina,2016,Trump,21871
37189,Watauga,North Carolina,2016,Clinton,14138
37189,Watauga,North Carolina,2016,Trump,13697
37167,Stanly,North Carolina,2016,Clinton,7094
37167,Stanly,North Carolina,2016,Trump,21964
37141,Pender,North Carolina,2016,Clinton,9354
37141,Pender,North Carolina,2016,Trump,17639
37077,Granville,North Carolina,2016,Clinton,12909
37077,Granville,North Carolina,2016,Trump,13591
37107,Lenoir,North Carolina,2016,Clinton,12634
37107,Lenoir,North Carolina,2016,Trump,13613
37163,Sampson,North Carolina,2016,Clinton,10547
37163,Sampson,North Carolina,2016,Trump,14838
37083,Halifax,North Carolina,2016,Clinton,15748
37083,Halifax,North Carolina,2016,Trump,9031
37105,Lee,North Carolina,2016,Clinton,10469
37105,Lee,North Carolina,2016,Trump,13712
37065,Edgecombe,North Carolina,2016,Clinton,16224
37065,Edgecombe,North Carolina,2016,Trump,8261
37013,Beaufort,North Carolina,2016,Clinton,8764
37013,Beaufort,North Carolina,2016,Trump,14543
37047,Columbus,North Carolina,2016,Clinton,9063
37047,Columbus,North Carolina,2016,Trump,14272
37169,Stokes,North Carolina,2016,Clinton,4665
37169,Stokes,North Carolina,2016,Trump,17116
37059,Davie,North Carolina,2016,Clinton,5270
37059,Davie,North Carolina,2016,Trump,15602
37061,Duplin,North Carolina,2016,Clinton,8283
37061,Duplin,North Carolina,2016,Trump,12217
37181,Vance,North Carolina,2016,Clinton,12229
37181,Vance,North Carolina,2016,Trump,7332
37111,McDowell,North Carolina,2016,Clinton,4667
37111,McDowell,North Carolina,2016,Trump,14568
37145,Person,North Carolina,2016,Clinton,7833
37145,Person,North Carolina,2016,Trump,11185
37055,Dare,North Carolina,2016,Clinton,7222
37055,Dare,North Carolina,2016,Trump,11460
37153,Richmond,North Carolina,2016,Clinton,8501
37153,Richmond,North Carolina,2016,Trump,10383
37099,Jackson,North Carolina,2016,Clinton,7713
37099,Jackson,North Carolina,2016,Trump,9870
37003,Alexander,North Carolina,2016,Clinton,3767
37003,Alexander,North Carolina,2016,Trump,13893
37093,Hoke,North Carolina,2016,Clinton,9726
37093,Hoke,North Carolina,2016,Trump,7760
37175,Transylvania,North Carolina,2016,Clinton,6558
37175,Transylvania,North Carolina,2016,Trump,10520
37113,Macon,North Carolina,2016,Clinton,4876
37113,Macon,North Carolina,2016,Trump,12127
37197,Yadkin,North Carolina,2016,Clinton,3160
37197,Yadkin,North Carolina,2016,Trump,13880
37139,Pasquotank,North Carolina,2016,Clinton,8615
37139,Pasquotank,North Carolina,2016,Trump,8180
37017,Bladen,North Carolina,2016,Clinton,7058
37017,Bladen,North Carolina,2016,Trump,8550
37039,Cherokee,North Carolina,2016,Clinton,2860
37039,Cherokee,North Carolina,2016,Trump,10844
37165,Scotland,North Carolina,2016,Clinton,7319
37165,Scotland,North Carolina,2016,Trump,6256
37009,Ashe,North Carolina,2016,Clinton,3500
37009,Ashe,North Carolina,2016,Trump,9412
37053,Currituck,North Carolina,2016,Clinton,2913
37053,Currituck,North Carolina,2016,Trump,9163
37117,Martin,North Carolina,2016,Clinton,5846
37117,Martin,North Carolina,2016,Trump,5897
37123,Montgomery,North Carolina,2016,Clinton,4150
37123,Montgomery,North Carolina,2016,Trump,7130
37115,Madison,North Carolina,2016,Clinton,3926
37115,Madison,North Carolina,2016,Trump,6783
37033,Caswell,North Carolina,2016,Clinton,4792
37033,Caswell,North Carolina,2016,Trump,6026
37149,Polk,North Carolina,2016,Clinton,3735
37149,Polk,North Carolina,2016,Trump,6768
37007,Anson,North Carolina,2016,Clinton,5859
37007,Anson,North Carolina,2016,Trump,4506
37091,Hertford,North Carolina,2016,Clinton,6910
37091,Hertford,North Carolina,2016,Trump,3099
37199,Yancey,North Carolina,2016,Clinton,3196
37199,Yancey,North Carolina,2016,Trump,6385
37131,Northampton,North Carolina,2016,Clinton,6144
37131,Northampton,North Carolina,2016,Trump,3582
37185,Warren,North Carolina,2016,Clinton,6413
37185,Warren,North Carolina,2016,Trump,3214
37015,Bertie,North Carolina,2016,Clinton,5778
37015,Bertie,North Carolina,2016,Trump,3456
37011,Avery,North Carolina,2016,Clinton,1689
37011,Avery,North Carolina,2016,Trump,6298
37121,Mitchell,North Carolina,2016,Clinton,1596
37121,Mitchell,North Carolina,2016,Trump,6282
37079,Greene,North Carolina,2016,Clinton,3605
37079,Greene,North Carolina,2016,Trump,4374
37041,Chowan,North Carolina,2016,Clinton,2992
37041,Chowan,North Carolina,2016,Trump,4014
37137,Pamlico,North Carolina,2016,Clinton,2448
37137,Pamlico,North Carolina,2016,Trump,4258
37143,Perquimans,North Carolina,2016,Clinton,2319
37143,Perquimans,North Carolina,2016,Trump,4177
37187,Washington,North Carolina,2016,Clinton,3510
37187,Washington,North Carolina,2016,Trump,2564
37173,Swain,North Carolina,2016,Clinton,2196
37173,Swain,North Carolina,2016,Trump,3565
37043,Clay,North Carolina,2016,Clinton,1367
37043,Clay,North Carolina,2016,Trump,4437
37073,Gates,North Carolina,2016,Clinton,2385
37073,Gates,North Carolina,2016,Trump,2874
37005,Alleghany,North Carolina,2016,Clinton,1306
37005,Alleghany,North Carolina,2016,Trump,3814
37103,Jones,North Carolina,2016,Clinton,2065
37103,Jones,North Carolina,2016,Trump,2974
37029,Camden,North Carolina,2016,Clinton,1274
37029,Camden,North Carolina,2016,Trump,3546
37075,Graham,North Carolina,2016,Clinton,768
37075,Graham,North Carolina,2016,Trump,3283
37095,Hyde,North Carolina,2016,Clinton,965
37095,Hyde,North Carolina,2016,Trump,1288
37177,Tyrrell,North Carolina,2016,Clinton,720
37177,Tyrrell,North Carolina,2016,Trump,975
38017,Cass,North Dakota,2016,Clinton,31361
38017,Cass,North Dakota,2016,Trump,39816
38015,Burleigh,North Dakota,2016,Clinton,10881
38015,Burleigh,North Dakota,2016,Trump,32532
38035,Grand Forks,North Dakota,2016,Clinton,10851
38035,Grand Forks,North Dakota,2016,Trump,16340
38101,Ward,North Dakota,2016,Clinton,5806
38101,Ward,North Dakota,2016,Trump,18636
38059,Morton,North Dakota,2016,Clinton,3080
38059,Morton,North Dakota,2016,Trump,11336
38105,Williams,North Dakota,2016,Clinton,1735
38105,Williams,North Dakota,2016,Trump,10069
38089,Stark,North Dakota,2016,Clinton,1753
38089,Stark,North Dakota,2016,Trump,9755
38093,Stutsman,North Dakota,2016,Clinton,2498
38093,Stutsman,North Dakota,2016,Trump,6718
38077,Richland,North Dakota,2016,Clinton,2064
38077,Richland,North Dakota,2016,Trump,4767
38003,Barnes,North Dakota,2016,Clinton,1597
38003,Barnes,North Dakota,2016,Trump,3160
38055,McLean,North Dakota,2016,Clinton,1081
38055,McLean,North Dakota,2016,Trump,3860
38071,Ramsey,North Dakota,2016,Clinton,1505
38071,Ramsey,North Dakota,2016,Trump,3217
38057,Mercer,North Dakota,2016,Clinton,621
38057,Mercer,North Dakota,2016,Trump,3759
38053,McKenzie,North Dakota,2016,Clinton,698
38053,McKenzie,North Dakota,2016,Trump,3670
38099,Walsh,North Dakota,2016,Clinton,1167
38099,Walsh,North Dakota,2016,Trump,2995
38061,Mountrail,North Dakota,2016,Clinton,1220
38061,Mountrail,North Dakota,2016,Trump,2582
38097,Traill,North Dakota,2016,Clinton,1241
38097,Traill,North Dakota,2016,Trump,2265
38079,Rolette,North Dakota,2016,Clinton,2099
38079,Rolette,North Dakota,2016,Trump,1217
38009,Bottineau,North Dakota,2016,Clinton,736
38009,Bottineau,North Dakota,2016,Trump,2494
38067,Pembina,North Dakota,2016,Clinton,681
38067,Pembina,North Dakota,2016,Trump,2208
38049,McHenry,North Dakota,2016,Clinton,490
38049,McHenry,North Dakota,2016,Trump,2050
38021,Dickey,North Dakota,2016,Clinton,554
38021,Dickey,North Dakota,2016,Trump,1667
38103,Wells,North Dakota,2016,Clinton,419
38103,Wells,North Dakota,2016,Trump,1796
38073,Ransom,North Dakota,2016,Clinton,838
38073,Ransom,North Dakota,2016,Trump,1210
38025,Dunn,North Dakota,2016,Clinton,358
38025,Dunn,North Dakota,2016,Trump,1771
38045,LaMoure,North Dakota,2016,Clinton,502
38045,LaMoure,North Dakota,2016,Trump,1481
38069,Pierce,North Dakota,2016,Clinton,431
38069,Pierce,North Dakota,2016,Trump,1437
38005,Benson,North Dakota,2016,Clinton,842
38005,Benson,North Dakota,2016,Trump,929
38019,Cavalier,North Dakota,2016,Clinton,476
38019,Cavalier,North Dakota,2016,Trump,1357
38081,Sargent,North Dakota,2016,Clinton,694
38081,Sargent,North Dakota,2016,Trump,1088
38029,Emmons,North Dakota,2016,Clinton,215
38029,Emmons,North Dakota,2016,Trump,1677
38011,Bowman,North Dakota,2016,Clinton,227
38011,Bowman,North Dakota,2016,Trump,1446
38031,Foster,North Dakota,2016,Clinton,347
38031,Foster,North Dakota,2016,Trump,1241
38063,Nelson,North Dakota,2016,Clinton,536
38063,Nelson,North Dakota,2016,Trump,1025
38051,McIntosh,North Dakota,2016,Clinton,235
38051,McIntosh,North Dakota,2016,Trump,1100
38037,Grant,North Dakota,2016,Clinton,185
38037,Grant,North Dakota,2016,Trump,1108
38043,Kidder,North Dakota,2016,Clinton,179
38043,Kidder,North Dakota,2016,Trump,1111
38041,Hettinger,North Dakota,2016,Clinton,168
38041,Hettinger,North Dakota,2016,Trump,1050
38075,Renville,North Dakota,2016,Clinton,201
38075,Renville,North Dakota,2016,Trump,993
38039,Griggs,North Dakota,2016,Clinton,298
38039,Griggs,North Dakota,2016,Trump,847
38085,Sioux,North Dakota,2016,Clinton,758
38085,Sioux,North Dakota,2016,Trump,260
38027,Eddy,North Dakota,2016,Clinton,355
38027,Eddy,North Dakota,2016,Trump,791
38023,Divide,North Dakota,2016,Clinton,245
38023,Divide,North Dakota,2016,Trump,867
38001,Adams,North Dakota,2016,Clinton,216
38001,Adams,North Dakota,2016,Trump,909
38095,Towner,North Dakota,2016,Clinton,305
38095,Towner,North Dakota,2016,Trump,733
38047,Logan,North Dakota,2016,Clinton,114
38047,Logan,North Dakota,2016,Trump,888
38013,Burke,North Dakota,2016,Clinton,119
38013,Burke,North Dakota,2016,Trump,895
38065,Oliver,North Dakota,2016,Clinton,119
38065,Oliver,North Dakota,2016,Trump,830
38091,Steele,North Dakota,2016,Clinton,361
38091,Steele,North Dakota,2016,Trump,538
38033,Golden Valley,North Dakota,2016,Clinton,99
38033,Golden Valley,North Dakota,2016,Trump,796
38083,Sheridan,North Dakota,2016,Clinton,95
38083,Sheridan,North Dakota,2016,Trump,650
38007,Billings,North Dakota,2016,Clinton,59
38007,Billings,North Dakota,2016,Trump,495
38087,Slope,North Dakota,2016,Clinton,43
