fips,election,candidate,party,vote
36037,2012,Gary Johnson,Libertarian,363
36037,2012,Jill Stein,Green,115
36037,2012,"Virgil H. Goode, Jr.",Constitution,42
36037,2012,Write-ins,-,8
36037,2012,Peta Lindsay,Socialism and Liberation,7
36037,2012,Thomas Hoefling,Write-in,3
36043,2012,Willard Mitt Romney,Republican,13282
36043,2012,Barack H. Obama,Democratic,11273
36043,2012,Gary Johnson,Libertarian,259
36043,2012,Jill Stein,Green,172
36043,2012,"Virgil H. Goode, Jr.",Constitution,42
36043,2012,Peta Lindsay,Socialism and Liberation,7
36043,2012,Write-ins,-,5
36077,2012,Barack H. Obama,Democratic,12117
36077,2012,Willard Mitt Romney,Republican,11461
36077,2012,Jill Stein,Green,238
36077,2012,Gary Johnson,Libertarian,212
36077,2012,Write-ins,-,75
36077,2012,"Virgil H. Goode, Jr.",Constitution,28
36077,2012,Peta Lindsay,Socialism and Liberation,7
36077,2012,Jerry White,Write-in,1
36115,2012,Barack H. Obama,Democratic,11523
36115,2012,Willard Mitt Romney,Republican,11085
36115,2012,Gary Johnson,Libertarian,222
36115,2012,Jill Stein,Green,177
36115,2012,"Virgil H. Goode, Jr.",Constitution,43
36115,2012,Write-ins,-,37
36115,2012,Peta Lindsay,Socialism and Liberation,6
36115,2012,Roseanne Barr,,2
36107,2012,Willard Mitt Romney,Republican,12117
36107,2012,Barack H. Obama,Democratic,8930
36107,2012,Gary Johnson,Libertarian,240
36107,2012,Jill Stein,Green,172
36107,2012,Write-ins,-,66
36107,2012,"Virgil H. Goode, Jr.",Constitution,58
36107,2012,Peta Lindsay,Socialism and Liberation,3
36107,2012,Thomas Hoefling,Write-in,3
36039,2012,Willard Mitt Romney,Republican,11174
36039,2012,Barack H. Obama,Democratic,9030
36039,2012,Gary Johnson,Libertarian,233
36039,2012,Jill Stein,Green,141
36039,2012,"Virgil H. Goode, Jr.",Constitution,61
36039,2012,Write-ins,-,19
36039,2012,Peta Lindsay,Socialism and Liberation,10
36035,2012,Willard Mitt Romney,Republican,10814
36035,2012,Barack H. Obama,Democratic,8607
36035,2012,Gary Johnson,Libertarian,159
36035,2012,Jill Stein,Green,111
36035,2012,Write-ins,-,53
36035,2012,"Virgil H. Goode, Jr.",Constitution,42
36035,2012,Peta Lindsay,Socialism and Liberation,13
36023,2012,Barack H. Obama,Democratic,10482
36023,2012,Willard Mitt Romney,Republican,8695
36023,2012,Gary Johnson,Libertarian,187
36023,2012,Jill Stein,Green,161
36023,2012,Write-ins,-,63
36023,2012,"Virgil H. Goode, Jr.",Constitution,29
36023,2012,Peta Lindsay,Socialism and Liberation,7
36017,2012,Willard Mitt Romney,Republican,9713
36017,2012,Barack H. Obama,Democratic,9116
36017,2012,Gary Johnson,Libertarian,218
36017,2012,Jill Stein,Green,157
36017,2012,Write-ins,-,58
36017,2012,"Virgil H. Goode, Jr.",Constitution,46
36017,2012,Peta Lindsay,Socialism and Liberation,6
36025,2012,Willard Mitt Romney,Republican,9938
36025,2012,Barack H. Obama,Democratic,8304
36025,2012,Jill Stein,Green,199
36025,2012,Gary Johnson,Libertarian,170
36025,2012,"Virgil H. Goode, Jr.",Constitution,24
36025,2012,Peta Lindsay,Socialism and Liberation,3
36057,2012,Willard Mitt Romney,Republican,9334
36057,2012,Barack H. Obama,Democratic,8493
36057,2012,Gary Johnson,Libertarian,161
36057,2012,Jill Stein,Green,93
36057,2012,Write-ins,-,58
36057,2012,"Virgil H. Goode, Jr.",Constitution,41
36057,2012,Peta Lindsay,Socialism and Liberation,5
36057,2012,Ross C. 'Rocky' Anderson,Write-in,1
36003,2012,Willard Mitt Romney,Republican,10390
36003,2012,Barack H. Obama,Democratic,6139
36003,2012,Gary Johnson,Libertarian,168
36003,2012,Jill Stein,Green,162
36003,2012,Write-ins,-,58
36003,2012,"Virgil H. Goode, Jr.",Constitution,28
36003,2012,Peta Lindsay,Socialism and Liberation,8
36121,2012,Willard Mitt Romney,Republican,10348
36121,2012,Barack H. Obama,Democratic,5661
36121,2012,Gary Johnson,Libertarian,135
36121,2012,Jill Stein,Green,96
36121,2012,"Virgil H. Goode, Jr.",Constitution,55
36121,2012,Write-ins,-,31
36121,2012,Peta Lindsay,Socialism and Liberation,6
36121,2012,Jill Ann Reed,Write-in,2
36121,2012,Thomas Hoefling,Write-in,1
36031,2012,Barack H. Obama,Democratic,9784
36031,2012,Willard Mitt Romney,Republican,6647
36031,2012,Gary Johnson,Libertarian,134
36031,2012,Jill Stein,Green,107
36031,2012,"Virgil H. Goode, Jr.",Constitution,27
36031,2012,Write-ins,-,13
36031,2012,Peta Lindsay,Socialism and Liberation,4
36031,2012,James Harris,Write-in,1
36033,2012,Barack H. Obama,Democratic,9894
36033,2012,Willard Mitt Romney,Republican,5740
36033,2012,Gary Johnson,Libertarian,116
36033,2012,Jill Stein,Green,106
36033,2012,Write-ins,-,49
36033,2012,"Virgil H. Goode, Jr.",Constitution,20
36033,2012,Peta Lindsay,Socialism and Liberation,7
36033,2012,Ross C. 'Rocky' Anderson,Write-in,2
36073,2012,Willard Mitt Romney,Republican,8594
36073,2012,Barack H. Obama,Democratic,5787
36073,2012,Gary Johnson,Libertarian,165
36073,2012,Jill Stein,Green,81
36073,2012,Write-ins,-,39
36073,2012,"Virgil H. Goode, Jr.",Constitution,36
36073,2012,Peta Lindsay,Socialism and Liberation,3
36073,2012,Merlin Miller,Write-in,1
36095,2012,Willard Mitt Romney,Republican,7467
36095,2012,Barack H. Obama,Democratic,5427
36095,2012,Gary Johnson,Libertarian,129
36095,2012,Jill Stein,Green,108
36095,2012,Write-ins,-,49
36095,2012,"Virgil H. Goode, Jr.",Constitution,20
36095,2012,Peta Lindsay,Socialism and Liberation,7
36099,2012,Barack H. Obama,Democratic,7094
36099,2012,Willard Mitt Romney,Republican,5889
36099,2012,Gary Johnson,Libertarian,110
36099,2012,Jill Stein,Green,101
36099,2012,Write-ins,-,51
36099,2012,"Virgil H. Goode, Jr.",Constitution,16
36099,2012,Peta Lindsay,Socialism and Liberation,5
36049,2012,Willard Mitt Romney,Republican,5651
36049,2012,Barack H. Obama,Democratic,4724
36049,2012,Gary Johnson,Libertarian,81
36049,2012,Jill Stein,Green,51
36049,2012,"Virgil H. Goode, Jr.",Constitution,13
36049,2012,Peta Lindsay,Socialism and Liberation,2
36123,2012,Willard Mitt Romney,Republican,4798
36123,2012,Barack H. Obama,Democratic,4488
36123,2012,Gary Johnson,Libertarian,69
36123,2012,Jill Stein,Green,67
36123,2012,"Virgil H. Goode, Jr.",Constitution,17
36123,2012,Peta Lindsay,Socialism and Liberation,3
36097,2012,Willard Mitt Romney,Republican,4281
36097,2012,Barack H. Obama,Democratic,3674
36097,2012,Gary Johnson,Libertarian,80
36097,2012,Jill Stein,Green,75
36097,2012,"Virgil H. Goode, Jr.",Constitution,19
36097,2012,Write-ins,-,16
36097,2012,Peta Lindsay,Socialism and Liberation,1
36041,2012,Willard Mitt Romney,Republican,1932
36041,2012,Barack H. Obama,Democratic,1128
36041,2012,Gary Johnson,Libertarian,28
36041,2012,Jill Stein,Green,14
36041,2012,"Virgil H. Goode, Jr.",Constitution,11
37183,2012,Barack H. Obama,Democratic,267262
37183,2012,Willard Mitt Romney,Republican,211596
37183,2012,Gary Johnson,Libertarian,6171
37183,2012,Write-ins,-,1310
37183,2012,"Virgil H. Goode, Jr.",Write-in,88
37119,2012,Barack H. Obama,Democratic,272262
37119,2012,Willard Mitt Romney,Republican,171668
37119,2012,Gary Johnson,Libertarian,3920
37119,2012,Write-ins,-,1001
37119,2012,"Virgil H. Goode, Jr.",Write-in,49
37081,2012,Barack H. Obama,Democratic,146365
37081,2012,Willard Mitt Romney,Republican,104789
37081,2012,Gary Johnson,Libertarian,2105
37081,2012,Write-ins,-,574
37081,2012,"Virgil H. Goode, Jr.",Write-in,19
37067,2012,Barack H. Obama,Democratic,92323
37067,2012,Willard Mitt Romney,Republican,79768
37067,2012,Gary Johnson,Libertarian,1569
37067,2012,Write-ins,-,404
37067,2012,"Virgil H. Goode, Jr.",Write-in,5
37063,2012,Barack H. Obama,Democratic,111224
37063,2012,Willard Mitt Romney,Republican,33769
37063,2012,Gary Johnson,Libertarian,1351
37063,2012,Write-ins,-,373
37063,2012,"Virgil H. Goode, Jr.",Write-in,18
37021,2012,Barack H. Obama,Democratic,70625
37021,2012,Willard Mitt Romney,Republican,54701
37021,2012,Gary Johnson,Libertarian,1721
37021,2012,Write-ins,-,636
37021,2012,"Virgil H. Goode, Jr.",Write-in,13
37051,2012,Barack H. Obama,Democratic,75792
37051,2012,Willard Mitt Romney,Republican,50666
37051,2012,Gary Johnson,Libertarian,927
37051,2012,Write-ins,-,251
37051,2012,"Virgil H. Goode, Jr.",Write-in,5
37129,2012,Willard Mitt Romney,Republican,53385
37129,2012,Barack H. Obama,Democratic,48668
37129,2012,Gary Johnson,Libertarian,1259
37129,2012,Write-ins,-,312
37129,2012,"Virgil H. Goode, Jr.",Write-in,4
37179,2012,Willard Mitt Romney,Republican,61107
37179,2012,Barack H. Obama,Democratic,32473
37179,2012,Gary Johnson,Libertarian,906
37179,2012,Write-ins,-,212
37179,2012,"Virgil H. Goode, Jr.",Write-in,30
37071,2012,Willard Mitt Romney,Republican,56138
37071,2012,Barack H. Obama,Democratic,33171
37071,2012,Gary Johnson,Libertarian,927
37071,2012,Write-ins,-,236
37071,2012,"Virgil H. Goode, Jr.",Write-in,11
37025,2012,Willard Mitt Romney,Republican,49557
37025,2012,Barack H. Obama,Democratic,32849
37025,2012,Gary Johnson,Libertarian,887
37025,2012,Write-ins,-,261
37025,2012,"Virgil H. Goode, Jr.",Write-in,12
37101,2012,Willard Mitt Romney,Republican,48427
37101,2012,Barack H. Obama,Democratic,27290
37101,2012,Gary Johnson,Libertarian,768
37101,2012,Write-ins,-,206
37097,2012,Willard Mitt Romney,Republican,49299
37097,2012,Barack H. Obama,Democratic,26076
37097,2012,Gary Johnson,Libertarian,747
37097,2012,Write-ins,-,243
37135,2012,Barack H. Obama,Democratic,53901
37135,2012,Willard Mitt Romney,Republican,21539
37135,2012,Gary Johnson,Libertarian,1056
37135,2012,Write-ins,-,255
37135,2012,"Virgil H. Goode, Jr.",Write-in,6
37147,2012,Barack H. Obama,Democratic,41843
37147,2012,Willard Mitt Romney,Republican,36214
37147,2012,Gary Johnson,Libertarian,609
37147,2012,Write-ins,-,184
37147,2012,"Virgil H. Goode, Jr.",Write-in,6
37057,2012,Willard Mitt Romney,Republican,49383
37057,2012,Barack H. Obama,Democratic,20624
37057,2012,Gary Johnson,Libertarian,776
37057,2012,Write-ins,-,152
37035,2012,Willard Mitt Romney,Republican,44538
37035,2012,Barack H. Obama,Democratic,24069
37035,2012,Gary Johnson,Libertarian,770
37035,2012,Write-ins,-,216
37035,2012,"Virgil H. Goode, Jr.",Write-in,8
37001,2012,Willard Mitt Romney,Republican,38170
37001,2012,Barack H. Obama,Democratic,28875
37001,2012,Gary Johnson,Libertarian,597
37001,2012,Write-ins,-,116
37001,2012,"Virgil H. Goode, Jr.",Write-in,18
37019,2012,Willard Mitt Romney,Republican,34743
37019,2012,Barack H. Obama,Democratic,22038
37019,2012,Gary Johnson,Libertarian,469
37019,2012,Write-ins,-,108
37019,2012,"Virgil H. Goode, Jr.",Write-in,4
37151,2012,Willard Mitt Romney,Republican,45160
37151,2012,Barack H. Obama,Democratic,14773
37151,2012,Gary Johnson,Libertarian,627
37151,2012,Write-ins,-,148
37151,2012,"Virgil H. Goode, Jr.",Write-in,7
37159,2012,Willard Mitt Romney,Republican,38775
37159,2012,Barack H. Obama,Democratic,22650
37159,2012,Gary Johnson,Libertarian,655
37159,2012,Write-ins,-,227
37159,2012,"Virgil H. Goode, Jr.",Write-in,5
37089,2012,Willard Mitt Romney,Republican,32994
37089,2012,Barack H. Obama,Democratic,18642
37089,2012,Gary Johnson,Libertarian,589
37089,2012,Write-ins,-,162
37089,2012,"Virgil H. Goode, Jr.",Write-in,5
37133,2012,Willard Mitt Romney,Republican,32243
37133,2012,Barack H. Obama,Democratic,18490
37133,2012,Gary Johnson,Libertarian,556
37133,2012,Write-ins,-,141
37133,2012,"Virgil H. Goode, Jr.",Write-in,5
37191,2012,Willard Mitt Romney,Republican,27641
37191,2012,Barack H. Obama,Democratic,23314
37191,2012,Gary Johnson,Libertarian,299
37191,2012,Write-ins,-,86
37191,2012,"Virgil H. Goode, Jr.",Write-in,12
37125,2012,Willard Mitt Romney,Republican,29495
37125,2012,Barack H. Obama,Democratic,16505
37125,2012,Gary Johnson,Libertarian,342
37125,2012,Write-ins,-,72
37125,2012,"Virgil H. Goode, Jr.",Write-in,1
37127,2012,Barack H. Obama,Democratic,24313
37127,2012,Willard Mitt Romney,Republican,23842
37127,2012,Gary Johnson,Libertarian,254
37127,2012,Write-ins,-,81
37127,2012,"Virgil H. Goode, Jr.",Write-in,2
37049,2012,Willard Mitt Romney,Republican,26928
37049,2012,Barack H. Obama,Democratic,18763
37049,2012,Gary Johnson,Libertarian,385
37049,2012,Write-ins,-,91
37049,2012,"Virgil H. Goode, Jr.",Write-in,3
37085,2012,Willard Mitt Romney,Republican,25565
37085,2012,Barack H. Obama,Democratic,17331
37085,2012,Gary Johnson,Libertarian,429
37085,2012,Write-ins,-,88
37085,2012,"Virgil H. Goode, Jr.",Write-in,2
37045,2012,Willard Mitt Romney,Republican,25793
37045,2012,Barack H. Obama,Democratic,17062
37045,2012,Gary Johnson,Libertarian,376
37045,2012,Write-ins,-,96
37045,2012,"Virgil H. Goode, Jr.",Write-in,13
37157,2012,Willard Mitt Romney,Republican,25227
37157,2012,Barack H. Obama,Democratic,16351
37157,2012,Gary Johnson,Libertarian,350
37157,2012,Write-ins,-,86
37157,2012,"Virgil H. Goode, Jr.",Write-in,6
37155,2012,Barack H. Obama,Democratic,24988
37155,2012,Willard Mitt Romney,Republican,17510
37155,2012,Gary Johnson,Libertarian,336
37155,2012,Write-ins,-,112
37109,2012,Willard Mitt Romney,Republican,25267
37109,2012,Barack H. Obama,Democratic,11024
37109,2012,Gary Johnson,Libertarian,369
37109,2012,Write-ins,-,106
37109,2012,"Virgil H. Goode, Jr.",Write-in,9
37037,2012,Barack H. Obama,Democratic,18361
37037,2012,Willard Mitt Romney,Republican,16665
37037,2012,Gary Johnson,Libertarian,330
37037,2012,Write-ins,-,78
37023,2012,Willard Mitt Romney,Republican,22267
37023,2012,Barack H. Obama,Democratic,13701
37023,2012,Gary Johnson,Libertarian,444
37023,2012,Write-ins,-,128
37023,2012,"Virgil H. Goode, Jr.",Write-in,4
37195,2012,Barack H. Obama,Democratic,20875
37195,2012,Willard Mitt Romney,Republican,17954
37195,2012,Gary Johnson,Libertarian,242
37195,2012,Write-ins,-,38
37031,2012,Willard Mitt Romney,Republican,24775
37031,2012,Barack H. Obama,Democratic,10301
37031,2012,Gary Johnson,Libertarian,332
37031,2012,Write-ins,-,106
37031,2012,"Virgil H. Goode, Jr.",Write-in,3
37027,2012,Willard Mitt Romney,Republican,23229
37027,2012,Barack H. Obama,Democratic,10898
37027,2012,Gary Johnson,Libertarian,479
37027,2012,Write-ins,-,111
37027,2012,"Virgil H. Goode, Jr.",Write-in,15
37171,2012,Willard Mitt Romney,Republican,19923
37171,2012,Barack H. Obama,Democratic,9112
37171,2012,Gary Johnson,Libertarian,347
37171,2012,Write-ins,-,87
37171,2012,"Virgil H. Goode, Jr.",Write-in,1
37193,2012,Willard Mitt Romney,Republican,20515
37193,2012,Barack H. Obama,Democratic,8148
37193,2012,Gary Johnson,Libertarian,357
37193,2012,Write-ins,-,117
37193,2012,"Virgil H. Goode, Jr.",Write-in,8
37087,2012,Willard Mitt Romney,Republican,15633
37087,2012,Barack H. Obama,Democratic,11833
37087,2012,Gary Johnson,Libertarian,387
37087,2012,Write-ins,-,101
37087,2012,"Virgil H. Goode, Jr.",Write-in,20
37069,2012,Willard Mitt Romney,Republican,14603
37069,2012,Barack H. Obama,Democratic,13436
37069,2012,Gary Johnson,Libertarian,268
37069,2012,Write-ins,-,76
37069,2012,"Virgil H. Goode, Jr.",Write-in,6
37161,2012,Willard Mitt Romney,Republican,18954
37161,2012,Barack H. Obama,Democratic,9374
37161,2012,Gary Johnson,Libertarian,300
37161,2012,Write-ins,-,69
37161,2012,"Virgil H. Goode, Jr.",Write-in,5
37189,2012,Willard Mitt Romney,Republican,13861
37189,2012,Barack H. Obama,Democratic,13002
37189,2012,Gary Johnson,Libertarian,623
37189,2012,Write-ins,-,184
37189,2012,"Virgil H. Goode, Jr.",Write-in,4
37167,2012,Willard Mitt Romney,Republican,19904
37167,2012,Barack H. Obama,Democratic,8431
37167,2012,Gary Johnson,Libertarian,298
37167,2012,Write-ins,-,82
37167,2012,"Virgil H. Goode, Jr.",Write-in,2
37141,2012,Willard Mitt Romney,Republican,14617
37141,2012,Barack H. Obama,Democratic,9632
37141,2012,Gary Johnson,Libertarian,218
37141,2012,Write-ins,-,58
37141,2012,"Virgil H. Goode, Jr.",Write-in,2
37077,2012,Barack H. Obama,Democratic,13598
37077,2012,Willard Mitt Romney,Republican,12405
37077,2012,Gary Johnson,Libertarian,208
37077,2012,Write-ins,-,47
37077,2012,"Virgil H. Goode, Jr.",Write-in,17
37107,2012,Willard Mitt Romney,Republican,13980
37107,2012,Barack H. Obama,Democratic,13948
37107,2012,Gary Johnson,Libertarian,136
37107,2012,Write-ins,-,22
37163,2012,Willard Mitt Romney,Republican,14422
37163,2012,Barack H. Obama,Democratic,11566
37163,2012,Gary Johnson,Libertarian,151
37163,2012,Write-ins,-,35
37083,2012,Barack H. Obama,Democratic,17176
37083,2012,Willard Mitt Romney,Republican,8763
37083,2012,Gary Johnson,Libertarian,110
37083,2012,Write-ins,-,30
37105,2012,Willard Mitt Romney,Republican,13158
37105,2012,Barack H. Obama,Democratic,10801
37105,2012,Gary Johnson,Libertarian,225
37105,2012,Write-ins,-,55
37065,2012,Barack H. Obama,Democratic,18310
37065,2012,Willard Mitt Romney,Republican,8546
37065,2012,Gary Johnson,Libertarian,83
37065,2012,Write-ins,-,33
37013,2012,Willard Mitt Romney,Republican,13977
37013,2012,Barack H. Obama,Democratic,9435
37013,2012,Gary Johnson,Libertarian,159
37013,2012,Write-ins,-,47
37013,2012,"Virgil H. Goode, Jr.",Write-in,2
37047,2012,Willard Mitt Romney,Republican,12941
37047,2012,Barack H. Obama,Democratic,11050
37047,2012,Gary Johnson,Libertarian,184
37047,2012,Write-ins,-,67
37047,2012,"Virgil H. Goode, Jr.",Write-in,1
37169,2012,Willard Mitt Romney,Republican,15237
37169,2012,Barack H. Obama,Democratic,6018
37169,2012,Gary Johnson,Libertarian,286
37169,2012,Write-ins,-,60
37169,2012,"Virgil H. Goode, Jr.",Write-in,18
37059,2012,Willard Mitt Romney,Republican,14687
37059,2012,Barack H. Obama,Democratic,5735
37059,2012,Gary Johnson,Libertarian,199
37059,2012,Write-ins,-,44
37059,2012,"Virgil H. Goode, Jr.",Write-in,5
37061,2012,Willard Mitt Romney,Republican,11416
37061,2012,Barack H. Obama,Democratic,9033
37061,2012,Gary Johnson,Libertarian,122
37061,2012,Write-ins,-,20
37061,2012,"Virgil H. Goode, Jr.",Write-in,1
37181,2012,Barack H. Obama,Democratic,13323
37181,2012,Willard Mitt Romney,Republican,7429
37181,2012,Gary Johnson,Libertarian,78
37181,2012,Write-ins,-,24
37111,2012,Willard Mitt Romney,Republican,11775
37111,2012,Barack H. Obama,Democratic,6031
37111,2012,Gary Johnson,Libertarian,215
37111,2012,Write-ins,-,78
37145,2012,Willard Mitt Romney,Republican,10496
37145,2012,Barack H. Obama,Democratic,8418
37145,2012,Gary Johnson,Libertarian,157
37145,2012,Write-ins,-,29
37145,2012,"Virgil H. Goode, Jr.",Write-in,6
37055,2012,Willard Mitt Romney,Republican,10248
37055,2012,Barack H. Obama,Democratic,7393
37055,2012,Gary Johnson,Libertarian,257
37055,2012,Write-ins,-,71
37055,2012,"Virgil H. Goode, Jr.",Write-in,5
37153,2012,Barack H. Obama,Democratic,9904
37153,2012,Willard Mitt Romney,Republican,9332
37153,2012,Gary Johnson,Libertarian,145
37153,2012,Write-ins,-,32
37153,2012,"Virgil H. Goode, Jr.",Write-in,4
37099,2012,Willard Mitt Romney,Republican,8254
37099,2012,Barack H. Obama,Democratic,8095
37099,2012,Gary Johnson,Libertarian,281
37099,2012,Write-ins,-,69
37099,2012,"Virgil H. Goode, Jr.",Write-in,2
37003,2012,Willard Mitt Romney,Republican,12253
37003,2012,Barack H. Obama,Democratic,4611
37003,2012,Gary Johnson,Libertarian,263
37003,2012,Write-ins,-,63
37003,2012,"Virgil H. Goode, Jr.",Write-in,6
37093,2012,Barack H. Obama,Democratic,10076
37093,2012,Willard Mitt Romney,Republican,6819
37093,2012,Gary Johnson,Libertarian,167
37093,2012,Write-ins,-,27
37175,2012,Willard Mitt Romney,Republican,9634
37175,2012,Barack H. Obama,Democratic,6826
37175,2012,Gary Johnson,Libertarian,215
37175,2012,Write-ins,-,88
37113,2012,Willard Mitt Romney,Republican,10835
37113,2012,Barack H. Obama,Democratic,5712
37113,2012,Gary Johnson,Libertarian,241
37113,2012,Write-ins,-,73
37197,2012,Willard Mitt Romney,Republican,12578
37197,2012,Barack H. Obama,Democratic,3957
37197,2012,Gary Johnson,Libertarian,231
37197,2012,Write-ins,-,47
37139,2012,Barack H. Obama,Democratic,10282
37139,2012,Willard Mitt Romney,Republican,7633
37139,2012,Gary Johnson,Libertarian,160
37139,2012,Write-ins,-,32
37017,2012,Barack H. Obama,Democratic,8062
37017,2012,Willard Mitt Romney,Republican,7748
37017,2012,Gary Johnson,Libertarian,121
37017,2012,Write-ins,-,26
37039,2012,Willard Mitt Romney,Republican,9278
37039,2012,Barack H. Obama,Democratic,3378
37039,2012,Gary Johnson,Libertarian,156
37039,2012,Write-ins,-,49
37039,2012,"Virgil H. Goode, Jr.",Write-in,6
37165,2012,Barack H. Obama,Democratic,8215
37165,2012,Willard Mitt Romney,Republican,5831
37165,2012,Gary Johnson,Libertarian,91
37165,2012,Write-ins,-,19
37009,2012,Willard Mitt Romney,Republican,8242
37009,2012,Barack H. Obama,Democratic,4116
37009,2012,Gary Johnson,Libertarian,180
37009,2012,Write-ins,-,72
37053,2012,Willard Mitt Romney,Republican,7496
37053,2012,Barack H. Obama,Democratic,3562
37053,2012,Gary Johnson,Libertarian,204
37053,2012,Write-ins,-,36
37053,2012,"Virgil H. Goode, Jr.",Write-in,6
37117,2012,Barack H. Obama,Democratic,6583
37117,2012,Willard Mitt Romney,Republican,5995
37117,2012,Gary Johnson,Libertarian,64
37117,2012,Write-ins,-,9
37117,2012,"Virgil H. Goode, Jr.",Write-in,1
37123,2012,Willard Mitt Romney,Republican,6404
37123,2012,Barack H. Obama,Democratic,4706
37123,2012,Gary Johnson,Libertarian,100
37123,2012,Write-ins,-,21
37115,2012,Willard Mitt Romney,Republican,5404
37115,2012,Barack H. Obama,Democratic,4484
37115,2012,Gary Johnson,Libertarian,178
37115,2012,Write-ins,-,47
37033,2012,Willard Mitt Romney,Republican,5594
37033,2012,Barack H. Obama,Democratic,5348
37033,2012,Gary Johnson,Libertarian,84
37033,2012,Write-ins,-,13
37149,2012,Willard Mitt Romney,Republican,6236
37149,2012,Barack H. Obama,Democratic,4013
37149,2012,Gary Johnson,Libertarian,108
37149,2012,Write-ins,-,29
37149,2012,"Virgil H. Goode, Jr.",Write-in,3
37007,2012,Barack H. Obama,Democratic,7019
37007,2012,Willard Mitt Romney,Republican,4166
37007,2012,Gary Johnson,Libertarian,53
37007,2012,Write-ins,-,18
37091,2012,Barack H. Obama,Democratic,7843
37091,2012,Willard Mitt Romney,Republican,3007
37091,2012,Gary Johnson,Libertarian,56
37091,2012,Write-ins,-,12
37199,2012,Willard Mitt Romney,Republican,5278
37199,2012,Barack H. Obama,Democratic,3981
37199,2012,Gary Johnson,Libertarian,140
37199,2012,Write-ins,-,52
37131,2012,Barack H. Obama,Democratic,7232
37131,2012,Willard Mitt Romney,Republican,3483
37131,2012,Gary Johnson,Libertarian,35
37131,2012,Write-ins,-,6
37185,2012,Barack H. Obama,Democratic,6978
37185,2012,Willard Mitt Romney,Republican,3140
37185,2012,Gary Johnson,Libertarian,33
37185,2012,Write-ins,-,11
37015,2012,Barack H. Obama,Democratic,6695
37015,2012,Willard Mitt Romney,Republican,3387
37015,2012,Gary Johnson,Libertarian,37
37015,2012,Write-ins,-,4
37011,2012,Willard Mitt Romney,Republican,5766
37011,2012,Barack H. Obama,Democratic,1882
37011,2012,Gary Johnson,Libertarian,89
37011,2012,Write-ins,-,21
37011,2012,"Virgil H. Goode, Jr.",Write-in,1
37121,2012,Willard Mitt Romney,Republican,5806
37121,2012,Barack H. Obama,Democratic,1838
37121,2012,Gary Johnson,Libertarian,88
37121,2012,Write-ins,-,33
37079,2012,Willard Mitt Romney,Republican,4411
37079,2012,Barack H. Obama,Democratic,3778
37079,2012,Gary Johnson,Libertarian,40
37079,2012,Write-ins,-,7
37041,2012,Willard Mitt Romney,Republican,3891
37041,2012,Barack H. Obama,Democratic,3556
37041,2012,Gary Johnson,Libertarian,45
37041,2012,Write-ins,-,11
37041,2012,"Virgil H. Goode, Jr.",Write-in,2
37137,2012,Willard Mitt Romney,Republican,4051
37137,2012,Barack H. Obama,Democratic,2647
37137,2012,Gary Johnson,Libertarian,49
37137,2012,Write-ins,-,15
37143,2012,Willard Mitt Romney,Republican,3822
37143,2012,Barack H. Obama,Democratic,2759
37143,2012,Gary Johnson,Libertarian,60
37143,2012,Write-ins,-,8
37143,2012,"Virgil H. Goode, Jr.",Write-in,3
37187,2012,Barack H. Obama,Democratic,3833
37187,2012,Willard Mitt Romney,Republican,2622
37187,2012,Gary Johnson,Libertarian,30
37187,2012,Write-ins,-,14
37173,2012,Willard Mitt Romney,Republican,2976
37173,2012,Barack H. Obama,Democratic,2618
37173,2012,Gary Johnson,Libertarian,111
37173,2012,Write-ins,-,22
37173,2012,"Virgil H. Goode, Jr.",Write-in,1
37043,2012,Willard Mitt Romney,Republican,3973
37043,2012,Barack H. Obama,Democratic,1579
37043,2012,Gary Johnson,Libertarian,67
37043,2012,Write-ins,-,23
37073,2012,Barack H. Obama,Democratic,2786
37073,2012,Willard Mitt Romney,Republican,2564
37073,2012,Gary Johnson,Libertarian,33
37073,2012,Write-ins,-,13
37005,2012,Willard Mitt Romney,Republican,3390
37005,2012,Barack H. Obama,Democratic,1583
37005,2012,Gary Johnson,Libertarian,73
37005,2012,Write-ins,-,16
37005,2012,"Virgil H. Goode, Jr.",Write-in,5
37103,2012,Willard Mitt Romney,Republican,2837
37103,2012,Barack H. Obama,Democratic,2352
37103,2012,Gary Johnson,Libertarian,32
37103,2012,Write-ins,-,9
37029,2012,Willard Mitt Romney,Republican,3109
37029,2012,Barack H. Obama,Democratic,1508
37029,2012,Gary Johnson,Libertarian,72
37029,2012,Write-ins,-,12
37029,2012,"Virgil H. Goode, Jr.",Write-in,3
37075,2012,Willard Mitt Romney,Republican,2750
37075,2012,Barack H. Obama,Democratic,1119
37075,2012,Gary Johnson,Libertarian,53
37075,2012,Write-ins,-,25
37095,2012,Willard Mitt Romney,Republican,1193
37095,2012,Barack H. Obama,Democratic,1163
37095,2012,Gary Johnson,Libertarian,22
37095,2012,Write-ins,-,5
37177,2012,Willard Mitt Romney,Republican,930
37177,2012,Barack H. Obama,Democratic,837
37177,2012,Gary Johnson,Libertarian,11
37177,2012,Write-ins,-,5
38017,2012,Willard Mitt Romney,Republican,36855
38017,2012,Barack H. Obama,Democratic-NPL,34712
38017,2012,Gary Johnson,Libertarian,1316
38017,2012,Write-ins,-,430
38017,2012,Jill Stein,Green,346
38017,2012,"Virgil H. Goode, Jr.",Constitution,196
