fips,election,candidate,party,vote
27131,2016,Evan McMullin,Independence,498
27131,2016,Dr. Jill Stein,Green,386
27131,2016,Write-ins,-,224
27131,2016,Darrell L. Castle,Constitution,108
27131,2016,Dan R. Vacek,Legal Marijuana Now,93
27131,2016,Rocky de la Fuente,American Delta,24
27131,2016,Alyson Kennedy,Socialist Workers,12
27131,2016,Gloria LaRiva,-,1
27131,2016,Jerry White,-,1
27133,2016,Donald J. Trump,Republican,3091
27133,2016,Hillary Clinton,Democratic-F.L.,1373
27133,2016,Gary Johnson,Libertarian,155
27133,2016,Evan McMullin,Independence,97
27133,2016,Dr. Jill Stein,Green,40
27133,2016,Darrell L. Castle,Constitution,32
27133,2016,Write-ins,-,30
27133,2016,Dan R. Vacek,Legal Marijuana Now,16
27133,2016,Alyson Kennedy,Socialist Workers,2
27133,2016,Thomas Hoefling,-,2
27133,2016,Rocky de la Fuente,American Delta,1
27135,2016,Donald J. Trump,Republican,5451
27135,2016,Hillary Clinton,Democratic-F.L.,1856
27135,2016,Gary Johnson,Libertarian,220
27135,2016,Evan McMullin,Independence,126
27135,2016,Dr. Jill Stein,Green,42
27135,2016,Darrell L. Castle,Constitution,38
27135,2016,Write-ins,-,36
27135,2016,Dan R. Vacek,Legal Marijuana Now,30
27135,2016,Alyson Kennedy,Socialist Workers,3
27135,2016,Rocky de la Fuente,American Delta,1
27135,2016,Michael A. Maturen,-,1
27137,2016,Hillary Clinton,Democratic-F.L.,57771
27137,2016,Donald J. Trump,Republican,44630
27137,2016,Gary Johnson,Libertarian,4366
27137,2016,Dr. Jill Stein,Green,1878
27137,2016,Evan McMullin,Independence,1528
27137,2016,Write-ins,-,1157
27137,2016,Dan R. Vacek,Legal Marijuana Now,591
27137,2016,Darrell L. Castle,Constitution,360
27137,2016,Alyson Kennedy,Socialist Workers,72
27137,2016,Rocky de la Fuente,American Delta,64
27137,2016,Michael A. Maturen,-,2
27137,2016,Thomas Hoefling,-,1
27137,2016,Jerry White,-,1
27137,2016,Chris Keniston,-,1
27139,2016,Donald J. Trump,Republican,39948
27139,2016,Hillary Clinton,Democratic-F.L.,28502
27139,2016,Gary Johnson,Libertarian,3400
27139,2016,Evan McMullin,Independence,1296
27139,2016,Dr. Jill Stein,Green,740
27139,2016,Write-ins,-,634
27139,2016,Dan R. Vacek,Legal Marijuana Now,227
27139,2016,Darrell L. Castle,Constitution,210
27139,2016,Rocky de la Fuente,American Delta,33
27139,2016,Alyson Kennedy,Socialist Workers,33
27139,2016,Michael A. Maturen,-,4
27139,2016,Laurence Kotlikoff,-,1
27139,2016,Chris Keniston,-,1
27141,2016,Donald J. Trump,Republican,31053
27141,2016,Hillary Clinton,Democratic-F.L.,13293
27141,2016,Gary Johnson,Libertarian,1927
27141,2016,Evan McMullin,Independence,850
27141,2016,Dr. Jill Stein,Green,457
27141,2016,Write-ins,-,346
27141,2016,Darrell L. Castle,Constitution,170
27141,2016,Dan R. Vacek,Legal Marijuana Now,150
27141,2016,Rocky de la Fuente,American Delta,25
27141,2016,Alyson Kennedy,Socialist Workers,9
27141,2016,Michael A. Maturen,-,2
27141,2016,Thomas Hoefling,-,1
27143,2016,Donald J. Trump,Republican,5193
27143,2016,Hillary Clinton,Democratic-F.L.,1954
27143,2016,Gary Johnson,Libertarian,291
27143,2016,Evan McMullin,Independence,163
27143,2016,Dr. Jill Stein,Green,64
27143,2016,Write-ins,-,47
27143,2016,Darrell L. Castle,Constitution,37
27143,2016,Dan R. Vacek,Legal Marijuana Now,21
27143,2016,Rocky de la Fuente,American Delta,3
27143,2016,Alyson Kennedy,Socialist Workers,1
27145,2016,Donald J. Trump,Republican,47617
27145,2016,Hillary Clinton,Democratic-F.L.,25576
27145,2016,Gary Johnson,Libertarian,2972
27145,2016,Evan McMullin,Independence,1281
27145,2016,Dr. Jill Stein,Green,954
27145,2016,Write-ins,-,603
27145,2016,Dan R. Vacek,Legal Marijuana Now,265
27145,2016,Darrell L. Castle,Constitution,228
27145,2016,Alyson Kennedy,Socialist Workers,47
27145,2016,Rocky de la Fuente,American Delta,45
27145,2016,Michael A. Maturen,-,4
27147,2016,Donald J. Trump,Republican,11198
27147,2016,Hillary Clinton,Democratic-F.L.,6241
27147,2016,Gary Johnson,Libertarian,808
27147,2016,Evan McMullin,Independence,396
27147,2016,Dr. Jill Stein,Green,208
27147,2016,Write-ins,-,136
27147,2016,Darrell L. Castle,Constitution,91
27147,2016,Dan R. Vacek,Legal Marijuana Now,78
27147,2016,Rocky de la Fuente,American Delta,12
27147,2016,Alyson Kennedy,Socialist Workers,10
27147,2016,Richard Duncan,-,1
27149,2016,Donald J. Trump,Republican,2799
27149,2016,Hillary Clinton,Democratic-F.L.,2116
27149,2016,Gary Johnson,Libertarian,205
27149,2016,Evan McMullin,Independence,112
27149,2016,Dr. Jill Stein,Green,69
27149,2016,Write-ins,-,49
27149,2016,Darrell L. Castle,Constitution,28
27149,2016,Dan R. Vacek,Legal Marijuana Now,10
27149,2016,Alyson Kennedy,Socialist Workers,9
27149,2016,Rocky de la Fuente,American Delta,1
27151,2016,Donald J. Trump,Republican,2963
27151,2016,Hillary Clinton,Democratic-F.L.,1686
27151,2016,Gary Johnson,Libertarian,153
27151,2016,Evan McMullin,Independence,80
27151,2016,Dr. Jill Stein,Green,33
27151,2016,Write-ins,-,28
27151,2016,Darrell L. Castle,Constitution,24
27151,2016,Dan R. Vacek,Legal Marijuana Now,23
27151,2016,Rocky de la Fuente,American Delta,2
27151,2016,Alyson Kennedy,Socialist Workers,2
27153,2016,Donald J. Trump,Republican,8485
27153,2016,Hillary Clinton,Democratic-F.L.,2783
27153,2016,Gary Johnson,Libertarian,287
27153,2016,Evan McMullin,Independence,194
27153,2016,Dr. Jill Stein,Green,96
27153,2016,Write-ins,-,49
27153,2016,Darrell L. Castle,Constitution,44
27153,2016,Dan R. Vacek,Legal Marijuana Now,36
27153,2016,Alyson Kennedy,Socialist Workers,12
27153,2016,Rocky de la Fuente,American Delta,7
27155,2016,Donald J. Trump,Republican,1049
27155,2016,Hillary Clinton,Democratic-F.L.,630
27155,2016,Gary Johnson,Libertarian,40
27155,2016,Evan McMullin,Independence,31
27155,2016,Dr. Jill Stein,Green,16
27155,2016,Darrell L. Castle,Constitution,13
27155,2016,Write-ins,-,10
27155,2016,Dan R. Vacek,Legal Marijuana Now,8
27155,2016,Alyson Kennedy,Socialist Workers,1
27157,2016,Donald J. Trump,Republican,6989
27157,2016,Hillary Clinton,Democratic-F.L.,3866
27157,2016,Gary Johnson,Libertarian,467
27157,2016,Evan McMullin,Independence,218
27157,2016,Dr. Jill Stein,Green,127
27157,2016,Write-ins,-,68
27157,2016,Dan R. Vacek,Legal Marijuana Now,50
27157,2016,Darrell L. Castle,Constitution,40
27157,2016,Rocky de la Fuente,American Delta,4
27157,2016,Alyson Kennedy,Socialist Workers,3
27159,2016,Donald J. Trump,Republican,4837
27159,2016,Hillary Clinton,Democratic-F.L.,1684
27159,2016,Gary Johnson,Libertarian,164
27159,2016,Evan McMullin,Independence,106
27159,2016,Dr. Jill Stein,Green,58
27159,2016,Write-ins,-,40
27159,2016,Dan R. Vacek,Legal Marijuana Now,21
27159,2016,Darrell L. Castle,Constitution,19
27159,2016,Alyson Kennedy,Socialist Workers,3
27159,2016,Rocky de la Fuente,American Delta,2
27161,2016,Donald J. Trump,Republican,5967
27161,2016,Hillary Clinton,Democratic-F.L.,2838
27161,2016,Gary Johnson,Libertarian,387
27161,2016,Evan McMullin,Independence,184
27161,2016,Dr. Jill Stein,Green,106
27161,2016,Write-ins,-,74
27161,2016,Dan R. Vacek,Legal Marijuana Now,45
27161,2016,Darrell L. Castle,Constitution,38
27161,2016,Rocky de la Fuente,American Delta,7
27161,2016,Alyson Kennedy,Socialist Workers,7
27163,2016,Hillary Clinton,Democratic-F.L.,67086
27163,2016,Donald J. Trump,Republican,64428
27163,2016,Gary Johnson,Libertarian,6180
27163,2016,Evan McMullin,Independence,2718
27163,2016,Dr. Jill Stein,Green,1478
27163,2016,Write-ins,-,1377
27163,2016,Darrell L. Castle,Constitution,420
27163,2016,Dan R. Vacek,Legal Marijuana Now,394
27163,2016,Rocky de la Fuente,American Delta,76
27163,2016,Alyson Kennedy,Socialist Workers,62
27163,2016,Michael A. Maturen,-,12
27163,2016,Chris Keniston,-,2
27163,2016,Gloria LaRiva,-,1
27163,2016,Thomas Hoefling,-,1
27165,2016,Donald J. Trump,Republican,2768
27165,2016,Hillary Clinton,Democratic-F.L.,1814
27165,2016,Gary Johnson,Libertarian,156
27165,2016,Evan McMullin,Independence,107
27165,2016,Dr. Jill Stein,Green,52
27165,2016,Darrell L. Castle,Constitution,33
27165,2016,Dan R. Vacek,Legal Marijuana Now,32
27165,2016,Write-ins,-,27
27165,2016,Rocky de la Fuente,American Delta,5
27165,2016,Alyson Kennedy,Socialist Workers,4
27167,2016,Donald J. Trump,Republican,2129
27167,2016,Hillary Clinton,Democratic-F.L.,893
27167,2016,Gary Johnson,Libertarian,146
27167,2016,Evan McMullin,Independence,48
27167,2016,Dr. Jill Stein,Green,34
27167,2016,Write-ins,-,23
27167,2016,Darrell L. Castle,Constitution,15
27167,2016,Dan R. Vacek,Legal Marijuana Now,11
27167,2016,Rocky de la Fuente,American Delta,2
27167,2016,Alyson Kennedy,Socialist Workers,1
27169,2016,Donald J. Trump,Republican,12122
27169,2016,Hillary Clinton,Democratic-F.L.,11366
27169,2016,Gary Johnson,Libertarian,1165
27169,2016,Dr. Jill Stein,Green,531
27169,2016,Evan McMullin,Independence,414
27169,2016,Write-ins,-,210
27169,2016,Dan R. Vacek,Legal Marijuana Now,118
27169,2016,Darrell L. Castle,Constitution,96
27169,2016,Alyson Kennedy,Socialist Workers,23
27169,2016,Rocky de la Fuente,American Delta,17
27169,2016,Michael A. Maturen,-,12
27171,2016,Donald J. Trump,Republican,43274
27171,2016,Hillary Clinton,Democratic-F.L.,20334
27171,2016,Gary Johnson,Libertarian,3002
27171,2016,Evan McMullin,Independence,1392
27171,2016,Dr. Jill Stein,Green,547
27171,2016,Write-ins,-,464
27171,2016,Darrell L. Castle,Constitution,293
27171,2016,Dan R. Vacek,Legal Marijuana Now,254
27171,2016,Rocky de la Fuente,American Delta,29
27171,2016,Alyson Kennedy,Socialist Workers,27
27171,2016,Laurence Kotlikoff,-,1
27171,2016,Michael A. Maturen,-,1
27173,2016,Donald J. Trump,Republican,3382
27173,2016,Hillary Clinton,Democratic-F.L.,1524
27173,2016,Gary Johnson,Libertarian,163
27173,2016,Evan McMullin,Independence,93
27173,2016,Dr. Jill Stein,Green,37
27173,2016,Darrell L. Castle,Constitution,28
27173,2016,Write-ins,-,23
27173,2016,Dan R. Vacek,Legal Marijuana Now,16
27173,2016,Alyson Kennedy,Socialist Workers,6
27173,2016,Rocky de la Fuente,American Delta,4
28001,2016,Hillary Clinton,Democratic,7757
28001,2016,Donald J. Trump,Republican,5874
28001,2016,Gary Johnson,Libertarian,125
28001,2016,Dr. Jill Stein,Green,32
28001,2016,Darrell L. Castle,Constitution,27
28001,2016,Rocky de la Fuente,-,12
28001,2016,James Hedges,-,9
28003,2016,Donald J. Trump,Republican,11819
28003,2016,Hillary Clinton,Democratic,2684
28003,2016,Gary Johnson,Libertarian,167
28003,2016,Darrell L. Castle,Constitution,56
28003,2016,Dr. Jill Stein,Green,38
28003,2016,James Hedges,-,12
28003,2016,Rocky de la Fuente,-,7
28005,2016,Donald J. Trump,Republican,4289
28005,2016,Hillary Clinton,Democratic,2697
28005,2016,Gary Johnson,Libertarian,38
28005,2016,Darrell L. Castle,Constitution,9
28005,2016,Dr. Jill Stein,Green,8
28005,2016,James Hedges,-,5
28005,2016,Rocky de la Fuente,-,4
28007,2016,Donald J. Trump,Republican,4897
28007,2016,Hillary Clinton,Democratic,3242
28007,2016,Gary Johnson,Libertarian,57
28007,2016,Darrell L. Castle,Constitution,32
28007,2016,Dr. Jill Stein,Green,17
28007,2016,James Hedges,-,8
28007,2016,Rocky de la Fuente,-,3
28009,2016,Donald J. Trump,Republican,2251
28009,2016,Hillary Clinton,Democratic,1719
28009,2016,Gary Johnson,Libertarian,28
28009,2016,Dr. Jill Stein,Green,9
28009,2016,Write-ins,-,9
28009,2016,Darrell L. Castle,Constitution,5
28009,2016,Rocky de la Fuente,-,1
28011,2016,Hillary Clinton,Democratic,9046
28011,2016,Donald J. Trump,Republican,4590
28011,2016,Gary Johnson,Libertarian,100
28011,2016,Dr. Jill Stein,Green,38
28011,2016,Darrell L. Castle,Constitution,32
28011,2016,James Hedges,-,11
28011,2016,Rocky de la Fuente,-,7
28013,2016,Donald J. Trump,Republican,4390
28013,2016,Hillary Clinton,Democratic,1910
28013,2016,Gary Johnson,Libertarian,49
28013,2016,Darrell L. Castle,Constitution,26
28013,2016,Dr. Jill Stein,Green,11
28013,2016,Rocky de la Fuente,-,5
28013,2016,James Hedges,-,5
28015,2016,Donald J. Trump,Republican,3799
28015,2016,Hillary Clinton,Democratic,1680
28015,2016,Gary Johnson,Libertarian,29
28015,2016,Dr. Jill Stein,Green,9
28015,2016,Darrell L. Castle,Constitution,6
28015,2016,Rocky de la Fuente,-,3
28015,2016,James Hedges,-,2
28017,2016,Donald J. Trump,Republican,4127
28017,2016,Hillary Clinton,Democratic,3649
28017,2016,Gary Johnson,Libertarian,61
28017,2016,Darrell L. Castle,Constitution,25
28017,2016,Dr. Jill Stein,Green,12
28017,2016,James Hedges,-,10
28017,2016,Rocky de la Fuente,-,6
28019,2016,Donald J. Trump,Republican,2788
28019,2016,Hillary Clinton,Democratic,1218
28019,2016,Gary Johnson,Libertarian,26
28019,2016,Dr. Jill Stein,Green,12
28019,2016,Darrell L. Castle,Constitution,12
28019,2016,Rocky de la Fuente,-,6
28019,2016,James Hedges,-,3
28021,2016,Hillary Clinton,Democratic,3708
28021,2016,Donald J. Trump,Republican,540
28021,2016,Gary Johnson,Libertarian,7
28021,2016,Darrell L. Castle,Constitution,6
28021,2016,Dr. Jill Stein,Green,5
28021,2016,Rocky de la Fuente,-,4
28021,2016,James Hedges,-,2
28023,2016,Donald J. Trump,Republican,5137
28023,2016,Hillary Clinton,Democratic,2585
28023,2016,Gary Johnson,Libertarian,29
28023,2016,Darrell L. Castle,Constitution,21
28023,2016,Dr. Jill Stein,Green,15
28023,2016,Rocky de la Fuente,-,3
28023,2016,James Hedges,-,1
28025,2016,Hillary Clinton,Democratic,5722
28025,2016,Donald J. Trump,Republican,4150
28025,2016,Gary Johnson,Libertarian,69
28025,2016,Darrell L. Castle,Constitution,25
28025,2016,Dr. Jill Stein,Green,20
28025,2016,James Hedges,-,9
28025,2016,Rocky de la Fuente,-,8
28027,2016,Hillary Clinton,Democratic,6378
28027,2016,Donald J. Trump,Republican,2426
28027,2016,Gary Johnson,Libertarian,53
28027,2016,Darrell L. Castle,Constitution,31
28027,2016,Dr. Jill Stein,Green,13
28027,2016,James Hedges,-,7
28027,2016,Rocky de la Fuente,-,4
28029,2016,Hillary Clinton,Democratic,6741
28029,2016,Donald J. Trump,Republican,6103
28029,2016,Gary Johnson,Libertarian,73
28029,2016,Darrell L. Castle,Constitution,26
28029,2016,Dr. Jill Stein,Green,16
28029,2016,James Hedges,-,16
28029,2016,Rocky de la Fuente,-,7
28031,2016,Donald J. Trump,Republican,5435
28031,2016,Hillary Clinton,Democratic,3276
28031,2016,Gary Johnson,Libertarian,61
28031,2016,Darrell L. Castle,Constitution,20
28031,2016,Dr. Jill Stein,Green,12
28031,2016,Rocky de la Fuente,-,4
28031,2016,James Hedges,-,3
28033,2016,Donald J. Trump,Republican,43089
28033,2016,Hillary Clinton,Democratic,20591
28033,2016,Gary Johnson,Libertarian,1329
28033,2016,Write-ins,-,460
28033,2016,Darrell L. Castle,Constitution,335
28033,2016,Dr. Jill Stein,Green,308
28033,2016,Rocky de la Fuente,-,31
28033,2016,James Hedges,-,12
28035,2016,Donald J. Trump,Republican,15461
28035,2016,Hillary Clinton,Democratic,11716
28035,2016,Gary Johnson,Libertarian,598
28035,2016,Dr. Jill Stein,Green,149
28035,2016,Darrell L. Castle,Constitution,115
28035,2016,James Hedges,-,16
28035,2016,Rocky de la Fuente,-,9
28037,2016,Donald J. Trump,Republican,2721
28037,2016,Hillary Clinton,Democratic,1502
28037,2016,Darrell L. Castle,Constitution,23
28037,2016,Gary Johnson,Libertarian,22
28037,2016,Dr. Jill Stein,Green,16
28037,2016,James Hedges,-,4
28037,2016,Rocky de la Fuente,-,2
28039,2016,Donald J. Trump,Republican,8696
28039,2016,Hillary Clinton,Democratic,1027
28039,2016,Gary Johnson,Libertarian,91
28039,2016,Darrell L. Castle,Constitution,44
28039,2016,Dr. Jill Stein,Green,20
28039,2016,James Hedges,-,7
28039,2016,Rocky de la Fuente,-,6
28041,2016,Donald J. Trump,Republican,4335
28041,2016,Hillary Clinton,Democratic,974
28041,2016,Gary Johnson,Libertarian,28
28041,2016,Darrell L. Castle,Constitution,21
28041,2016,Dr. Jill Stein,Green,4
28041,2016,Rocky de la Fuente,-,4
28041,2016,James Hedges,-,3
28043,2016,Donald J. Trump,Republican,5970
28043,2016,Hillary Clinton,Democratic,4424
28043,2016,Gary Johnson,Libertarian,69
28043,2016,Dr. Jill Stein,Green,22
28043,2016,Darrell L. Castle,Constitution,17
28043,2016,James Hedges,-,8
28043,2016,Rocky de la Fuente,-,3
28045,2016,Donald J. Trump,Republican,13811
28045,2016,Hillary Clinton,Democratic,3344
28045,2016,Gary Johnson,Libertarian,312
28045,2016,Dr. Jill Stein,Green,83
28045,2016,Darrell L. Castle,Constitution,68
28045,2016,James Hedges,-,10
28045,2016,Rocky de la Fuente,-,9
28047,2016,Donald J. Trump,Republican,40354
28047,2016,Hillary Clinton,Democratic,21169
28047,2016,Gary Johnson,Libertarian,1230
28047,2016,Dr. Jill Stein,Green,330
28047,2016,Darrell L. Castle,Constitution,184
28047,2016,Rocky de la Fuente,-,28
28047,2016,James Hedges,-,18
28049,2016,Hillary Clinton,Democratic,67594
28049,2016,Donald J. Trump,Republican,25275
28049,2016,Gary Johnson,Libertarian,1013
28049,2016,Dr. Jill Stein,Green,470
28049,2016,Write-ins,-,396
28049,2016,Darrell L. Castle,Constitution,270
28049,2016,Rocky de la Fuente,-,36
28049,2016,James Hedges,-,23
28051,2016,Hillary Clinton,Democratic,6689
28051,2016,Donald J. Trump,Republican,1309
28051,2016,Gary Johnson,Libertarian,25
28051,2016,Darrell L. Castle,Constitution,20
28051,2016,Dr. Jill Stein,Green,19
28051,2016,James Hedges,-,10
28051,2016,Rocky de la Fuente,-,4
28053,2016,Hillary Clinton,Democratic,3071
28053,2016,Donald J. Trump,Republican,1151
28053,2016,Gary Johnson,Libertarian,12
28053,2016,Darrell L. Castle,Constitution,8
28053,2016,Rocky de la Fuente,-,4
28053,2016,James Hedges,-,4
28053,2016,Dr. Jill Stein,Green,3
28055,2016,Hillary Clinton,Democratic,395
28055,2016,Donald J. Trump,Republican,298
28055,2016,Gary Johnson,Libertarian,4
28055,2016,Rocky de la Fuente,-,1
28055,2016,James Hedges,-,1
28057,2016,Donald J. Trump,Republican,8470
28057,2016,Hillary Clinton,Democratic,1117
28057,2016,Gary Johnson,Libertarian,84
28057,2016,Darrell L. Castle,Constitution,36
28057,2016,Dr. Jill Stein,Green,20
28057,2016,Rocky de la Fuente,-,5
28057,2016,James Hedges,-,5
28059,2016,Donald J. Trump,Republican,33629
28059,2016,Hillary Clinton,Democratic,14657
28059,2016,Gary Johnson,Libertarian,901
28059,2016,Darrell L. Castle,Constitution,168
28059,2016,Dr. Jill Stein,Green,162
28059,2016,Rocky de la Fuente,-,26
28059,2016,James Hedges,-,24
28061,2016,Hillary Clinton,Democratic,4368
28061,2016,Donald J. Trump,Republican,4038
28061,2016,Gary Johnson,Libertarian,28
28061,2016,Darrell L. Castle,Constitution,22
28061,2016,James Hedges,-,7
28061,2016,Dr. Jill Stein,Green,6
28061,2016,Rocky de la Fuente,-,6
28063,2016,Hillary Clinton,Democratic,3337
28063,2016,Donald J. Trump,Republican,490
28063,2016,Gary Johnson,Libertarian,13
28063,2016,Dr. Jill Stein,Green,7
28063,2016,Darrell L. Castle,Constitution,7
28063,2016,James Hedges,-,5
28063,2016,Rocky de la Fuente,-,1
28065,2016,Hillary Clinton,Democratic,3720
28065,2016,Donald J. Trump,Republican,2466
28065,2016,Gary Johnson,Libertarian,21
28065,2016,Darrell L. Castle,Constitution,20
28065,2016,James Hedges,-,5
28065,2016,Dr. Jill Stein,Green,3
28065,2016,Rocky de la Fuente,-,2
28067,2016,Donald J. Trump,Republican,20133
28067,2016,Hillary Clinton,Democratic,7791
28067,2016,Gary Johnson,Libertarian,268
28067,2016,Darrell L. Castle,Constitution,81
28067,2016,Dr. Jill Stein,Green,53
28067,2016,Rocky de la Fuente,-,16
28067,2016,James Hedges,-,10
28069,2016,Hillary Clinton,Democratic,2827
28069,2016,Donald J. Trump,Republican,1778
28069,2016,Gary Johnson,Libertarian,18
28069,2016,Darrell L. Castle,Constitution,11
28069,2016,James Hedges,-,3
28069,2016,Dr. Jill Stein,Green,1
28069,2016,Rocky de la Fuente,-,1
28071,2016,Donald J. Trump,Republican,10872
28071,2016,Hillary Clinton,Democratic,7969
28071,2016,Gary Johnson,Libertarian,577
28071,2016,Dr. Jill Stein,Green,134
28071,2016,Darrell L. Castle,Constitution,68
28071,2016,Rocky de la Fuente,-,15
28071,2016,James Hedges,-,8
28073,2016,Donald J. Trump,Republican,18751
28073,2016,Hillary Clinton,Democratic,5190
28073,2016,Gary Johnson,Libertarian,452
28073,2016,Darrell L. Castle,Constitution,104
28073,2016,Dr. Jill Stein,Green,75
28073,2016,Rocky de la Fuente,-,13
28073,2016,James Hedges,-,7
28075,2016,Donald J. Trump,Republican,17741
28075,2016,Hillary Clinton,Democratic,11269
28075,2016,Gary Johnson,Libertarian,307
28075,2016,Darrell L. Castle,Constitution,90
28075,2016,Dr. Jill Stein,Green,71
28075,2016,James Hedges,-,17
28075,2016,Rocky de la Fuente,-,11
28077,2016,Donald J. Trump,Republican,4091
28077,2016,Hillary Clinton,Democratic,2195
28077,2016,Gary Johnson,Libertarian,40
28077,2016,Dr. Jill Stein,Green,15
28077,2016,Darrell L. Castle,Constitution,13
28077,2016,James Hedges,-,7
28077,2016,Rocky de la Fuente,-,3
28079,2016,Donald J. Trump,Republican,4782
28079,2016,Hillary Clinton,Democratic,3584
28079,2016,Gary Johnson,Libertarian,40
28079,2016,Darrell L. Castle,Constitution,24
28079,2016,Dr. Jill Stein,Green,13
28079,2016,James Hedges,-,4
28079,2016,Rocky de la Fuente,-,2
28081,2016,Donald J. Trump,Republican,22220
28081,2016,Hillary Clinton,Democratic,10029
28081,2016,Gary Johnson,Libertarian,405
28081,2016,Dr. Jill Stein,Green,121
28081,2016,Darrell L. Castle,Constitution,109
28081,2016,Rocky de la Fuente,-,15
28081,2016,James Hedges,-,14
28083,2016,Hillary Clinton,Democratic,7787
28083,2016,Donald J. Trump,Republican,3212
28083,2016,Gary Johnson,Libertarian,78
28083,2016,Dr. Jill Stein,Green,25
28083,2016,Darrell L. Castle,Constitution,25
28083,2016,Rocky de la Fuente,-,7
28083,2016,James Hedges,-,6
28085,2016,Donald J. Trump,Republican,10550
28085,2016,Hillary Clinton,Democratic,4458
28085,2016,Gary Johnson,Libertarian,89
28085,2016,Darrell L. Castle,Constitution,50
28085,2016,Dr. Jill Stein,Green,26
28085,2016,Rocky de la Fuente,-,12
28085,2016,James Hedges,-,8
28087,2016,Donald J. Trump,Republican,13271
28087,2016,Hillary Clinton,Democratic,11819
28087,2016,Gary Johnson,Libertarian,295
28087,2016,Write-ins,-,120
28087,2016,Dr. Jill Stein,Green,95
28087,2016,Darrell L. Castle,Constitution,72
28087,2016,Rocky de la Fuente,-,14
28087,2016,James Hedges,-,9
28089,2016,Donald J. Trump,Republican,28265
28089,2016,Hillary Clinton,Democratic,20343
28089,2016,Gary Johnson,Libertarian,842
28089,2016,Write-ins,-,329
28089,2016,Darrell L. Castle,Constitution,168
28089,2016,Dr. Jill Stein,Green,133
28089,2016,James Hedges,-,27
28089,2016,Rocky de la Fuente,-,24
28091,2016,Donald J. Trump,Republican,7836
28091,2016,Hillary Clinton,Democratic,3677
28091,2016,Gary Johnson,Libertarian,107
28091,2016,Dr. Jill Stein,Green,32
28091,2016,Darrell L. Castle,Constitution,29
28091,2016,James Hedges,-,8
28091,2016,Rocky de la Fuente,-,4
28093,2016,Hillary Clinton,Democratic,8023
28093,2016,Donald J. Trump,Republican,6587
28093,2016,Gary Johnson,Libertarian,95
28093,2016,Darrell L. Castle,Constitution,58
28093,2016,Dr. Jill Stein,Green,55
28093,2016,James Hedges,-,12
28093,2016,Rocky de la Fuente,-,9
28095,2016,Donald J. Trump,Republican,10167
28095,2016,Hillary Clinton,Democratic,5524
28095,2016,Gary Johnson,Libertarian,110
28095,2016,Darrell L. Castle,Constitution,38
28095,2016,Dr. Jill Stein,Green,28
28095,2016,James Hedges,-,11
28095,2016,Rocky de la Fuente,-,6
28097,2016,Donald J. Trump,Republican,2818
28097,2016,Hillary Clinton,Democratic,2115
28097,2016,Gary Johnson,Libertarian,32
28097,2016,Darrell L. Castle,Constitution,14
28097,2016,Dr. Jill Stein,Green,8
28097,2016,James Hedges,-,6
28097,2016,Rocky de la Fuente,-,3
28099,2016,Donald J. Trump,Republican,7679
28099,2016,Hillary Clinton,Democratic,2715
28099,2016,Gary Johnson,Libertarian,83
28099,2016,Darrell L. Castle,Constitution,31
28099,2016,Dr. Jill Stein,Green,20
28099,2016,James Hedges,-,15
28099,2016,Rocky de la Fuente,-,10
28101,2016,Donald J. Trump,Republican,6548
28101,2016,Hillary Clinton,Democratic,2756
28101,2016,Gary Johnson,Libertarian,67
28101,2016,Darrell L. Castle,Constitution,31
28101,2016,Dr. Jill Stein,Green,22
28101,2016,James Hedges,-,8
28101,2016,Rocky de la Fuente,-,6
28103,2016,Hillary Clinton,Democratic,4347
28103,2016,Donald J. Trump,Republican,1200
28103,2016,Gary Johnson,Libertarian,12
28103,2016,Dr. Jill Stein,Green,6
28103,2016,Darrell L. Castle,Constitution,6
28103,2016,James Hedges,-,3
28105,2016,Hillary Clinton,Democratic,8859
28105,2016,Donald J. Trump,Republican,8576
28105,2016,Gary Johnson,Libertarian,464
28105,2016,Dr. Jill Stein,Green,101
28105,2016,Darrell L. Castle,Constitution,99
28105,2016,James Hedges,-,17
28105,2016,Rocky de la Fuente,-,8
28107,2016,Donald J. Trump,Republican,7449
28107,2016,Hillary Clinton,Democratic,7431
28107,2016,Gary Johnson,Libertarian,96
28107,2016,Darrell L. Castle,Constitution,47
28107,2016,Dr. Jill Stein,Green,20
28107,2016,James Hedges,-,12
28107,2016,Rocky de la Fuente,-,9
28109,2016,Donald J. Trump,Republican,17782
28109,2016,Hillary Clinton,Democratic,3604
28109,2016,Gary Johnson,Libertarian,315
28109,2016,Darrell L. Castle,Constitution,83
28109,2016,Dr. Jill Stein,Green,78
28109,2016,Rocky de la Fuente,-,12
28109,2016,James Hedges,-,9
28111,2016,Donald J. Trump,Republican,4135
28111,2016,Hillary Clinton,Democratic,1220
28111,2016,Gary Johnson,Libertarian,47
28111,2016,Darrell L. Castle,Constitution,17
28111,2016,Dr. Jill Stein,Green,5
28111,2016,Rocky de la Fuente,-,4
28111,2016,James Hedges,-,4
28113,2016,Hillary Clinton,Democratic,8043
28113,2016,Donald J. Trump,Republican,8009
28113,2016,Gary Johnson,Libertarian,142
28113,2016,Write-ins,-,50
28113,2016,Darrell L. Castle,Constitution,45
28113,2016,Dr. Jill Stein,Green,43
28113,2016,James Hedges,-,18
28113,2016,Rocky de la Fuente,-,10
28115,2016,Donald J. Trump,Republican,10336
